ddate,timestamp,calculated_vix,market_vix,dte1,dte2,f1,f2,k0_1,k0_2,sigma1,sigma2,r1,r2,call_volume,put_volume,put_call_volume_ratio,call_oi,put_oi,put_call_oi_ratio,avg_call_iv,avg_put_iv,put_call_iv_ratio,otm_put_iv_skew,vix_diff,calc_time
2018-07-02,2024-12-22 14:12:09.540250,15.827243964292553,15.600000381469727,25,32,2727.546612800211,2727.645897460698,2730.0,2730.0,0.022392203284983342,0.024156141622242524,0.018910317541510353,0.018910317541510353,109894,127022,1.1558592825813967,351480,744813,2.1190764766131784,0.17600371155885472,0.22029681866383882,1.2516600741693604,1.4651444747333886,0.22724358282282608,1.4856548309326172
2018-07-03,2024-12-22 14:12:10.958817,16.430063368305774,16.139999389648438,24,31,2713.247659154391,2713.347190473061,2715.0,2715.0,0.02417126776924064,0.025757605894252886,0.019009374028492048,0.019009374028492048,20798,58056,2.791422252139629,363180,761369,2.0963957266369295,0.21875101171458997,0.21432843450479233,0.9797825976888834,1.4984738896449417,0.29006397865733646,1.4183423519134521
2018-07-05,2024-12-22 14:12:12.603612,15.112364059224904,14.970000267028809,29,36,2738.7981219215562,2737.9961546964405,2740.0,2740.0,0.021617474695496772,0.021728473079421193,0.018613118640599294,0.018613118640599294,20454,77907,3.8088882370196537,355619,667997,1.8784063843607905,0.17003800856531048,0.21408201284796574,1.259024465496126,1.443420610165129,0.14236379219609496,1.6445708274841309
2018-07-06,2024-12-22 14:12:13.992555,13.493514413061714,13.369999885559082,28,35,2762.546310478617,2761.803350859772,2765.0,2760.0,0.016988366563669276,0.017776807026108805,0.018514042525353637,0.018514042525353637,30756,65229,2.120854467420991,364205,707883,1.9436388846940598,0.21955847457627117,0.1970655720338983,0.8975539314263217,1.4793581841452839,0.12351452750263192,1.3887231349945068
2018-07-09,2024-12-22 14:12:15.378778,12.6729094978772,12.6899995803833,25,32,2787.4965980310462,2786.9032647720114,2785.0,2785.0,0.014469876380945936,0.01545106097615045,0.018613118640599294,0.018613118640599294,75516,94745,1.2546347793845014,211377,372159,1.7606409401212053,0.14334179487179488,0.20111371794871793,1.4030361356127454,1.3970167951338008,0.017090082506101112,1.3860080242156982
2018-07-10,2024-12-22 14:12:16.763695,12.677015550096257,12.640000343322754,24,31,2796.7022383907556,2796.101843711496,2795.0,2795.0,0.014272375673145075,0.0153495759156172,0.018712189848049957,0.018712189848049957,53243,77776,1.4607741862780084,189972,352534,1.8557155791379782,0.1817801778907243,0.19575146124523507,1.0768581234578256,1.4281151911371062,0.03701520677350345,1.3846933841705322
2018-07-11,2024-12-22 14:12:18.392074,13.677372164552978,13.630000114440918,30,37,2773.1970599533147,2772.504986943831,2775.0,2775.0,0.017722469304728396,0.01840623678460599,0.018811256148191385,0.018811256148191385,44024,108486,2.464246774486644,595916,1115542,1.8719786010108808,0.21848168238993712,0.22017169811320755,1.007735274210559,1.4205133823085934,0.04737205011205958,1.6281373500823975
2018-07-12,2024-12-22 14:12:19.821190,12.591314499960236,12.579999923706055,29,36,2797.9968365225354,2797.354533510067,2800.0,2795.0,0.014885578210620793,0.015788358600223547,0.018811256148191385,0.018811256148191385,89833,129290,1.439226119577438,514930,965246,1.8745188666420678,0.20156426618049225,0.21879617137648133,1.0854908735686246,1.3854570920879774,0.011314576254180864,1.4289133548736572
2018-07-13,2024-12-22 14:12:21.219470,12.221487138769495,12.180000305175781,28,35,2802.45370928044,2801.753251015836,2800.0,2800.0,0.013788383920614567,0.014993237650657498,0.018613118640599294,0.018613118640599294,120359,151558,1.2592161782666855,494521,989703,2.00133664697758,0.19396508226691042,0.22168427787934186,1.1429081734117885,1.3792489398884695,0.04148683359371397,1.398061752319336
2018-07-16,2024-12-22 14:12:22.862303,12.86117837038508,12.829999923706055,25,32,2796.0514516570524,2795.450785592632,2795.0,2795.0,0.015040532553195606,0.0158699783429801,0.018910317541510353,0.018910317541510353,41043,103870,2.5307604219964426,509111,1000393,1.9649801320340752,0.2157896614821592,0.22479478499542543,1.041731023865621,1.4224605899756322,0.03117844667902503,1.6426255702972412
2018-07-17,2024-12-22 14:12:24.252233,12.076266352348322,12.0600004196167,24,31,2810.700946102493,2810.0,2810.0,2810.0,0.01296827832966048,0.014043513374364566,0.019207472285389424,0.019207472285389424,41789,97358,2.3297518485725908,513857,1006451,1.9586207836032203,0.16873679852805887,0.2197381784728611,1.3022540452924458,1.4189107039571298,0.016265932731622357,1.3896880149841309
2018-07-18,2024-12-22 14:12:25.642492,12.133598781468,12.100000381469727,30,37,2814.599348834743,2815.250501323174,2815.0,2815.0,0.014067874978174128,0.014738336522188426,0.018910317541510353,0.018910317541510353,109284,232936,2.131473957761429,628779,1198003,1.9052846866705153,0.1545576953433307,0.218640726124704,1.414622064847828,1.4378473013425355,0.033598399998274076,1.3900432586669922
2018-07-19,2024-12-22 14:12:27.256331,12.90589148937913,12.869999885559082,29,36,2804.6494463914437,2805.350680098429,2805.0,2805.0,0.015663648488347344,0.016345789805105045,0.018811256148191385,0.018811256148191385,81030,265143,3.2721584598296927,559706,1118181,1.9978006310455847,0.22182940108892918,0.22581098003629765,1.0179488333278792,1.4373688813106729,0.035891603820047635,1.6136088371276855
2018-07-20,2024-12-22 14:12:28.661054,12.905050683539415,12.859999656677246,28,35,2799.849776174663,2800.4508377149427,2800.0,2800.0,0.015614673480587508,0.01639520863759488,0.018514042525353637,0.018514042525353637,50320,149210,2.965222575516693,584657,1249309,2.136823812936474,0.18220969807868254,0.2320754803293687,1.2736724926087795,1.4267252239798958,0.04505102686216844,1.4044930934906006
2018-07-23,2024-12-22 14:12:30.046273,12.660880071890052,12.619999885559082,25,32,2810.6008124792133,2811.2521593185966,2810.0,2810.0,0.01482503946679776,0.015348219957855859,0.018712189848049957,0.018712189848049957,33103,95920,2.8976225719723288,592975,1327563,2.2388178253720645,0.2328365671641791,0.23169076492537313,0.9950789420546728,1.4597021416671294,0.04088018633096979,1.3850111961364746
2018-07-24,2024-12-22 14:12:31.420557,12.45464932434471,12.40999984741211,24,31,2819.549401318612,2820.2003423247247,2820.0,2820.0,0.01427238949354422,0.01477053500405069,0.01910842560962332,0.01910842560962332,78354,118853,1.5168721443704214,577411,1335747,2.313338332660791,0.2289371807000946,0.2267268684957427,0.990345333171341,1.4323651573424554,0.044649476932599796,1.3740644454956055
2018-07-25,2024-12-22 14:12:33.043795,12.329115904229134,12.289999961853027,30,37,2840.8013135741694,2840.801604234157,2840.0,2840.0,0.014400672534939391,0.015441262434501434,0.018910317541510353,0.018910317541510353,76264,140148,1.8376691492709536,786943,1634005,2.0763956220463236,0.21373284789644012,0.224347572815534,1.0496635169725386,1.4020476327512197,0.039115942376106716,1.6230394840240479
2018-07-26,2024-12-22 14:12:34.433981,12.158792069264416,12.140000343322754,29,36,2841.6526098689083,2841.6532061783087,2840.0,2840.0,0.013822324462316859,0.014900522527153556,0.018811256148191385,0.018811256148191385,140295,129659,0.9241883174738943,329377,591775,1.7966494321097102,0.19097588383838385,0.18519330808080808,0.9697209111362493,1.519725349370154,0.018791725941662563,1.3898305892944336
2018-07-27,2024-12-22 14:12:35.822692,13.064208188874508,13.029999732971191,28,35,2816.6024610956365,2816.502852208168,2815.0,2815.0,0.015851158918245026,0.01681212283783215,0.018910317541510353,0.018910317541510353,28776,92912,3.228801779260495,338397,622253,1.8388254032984925,0.17822300771208227,0.19627519280205655,1.1012898689216233,1.4994641316967932,0.03420845590331645,1.3885083198547363
2018-07-30,2024-12-22 14:12:37.190726,14.300210340418415,14.260000228881836,25,32,2802.4534049550252,2802.4042117938748,2800.0,2800.0,0.01861050650035425,0.01961498604771592,0.019009374028492048,0.019009374028492048,104213,197127,1.891577826182914,330617,667983,2.0204133483759152,0.1928837837837838,0.1971157014157014,1.0219402458252345,1.554700886218998,0.04021011153657916,1.367807388305664
2018-07-31,2024-12-22 14:12:38.563037,12.850209462156842,12.829999923706055,24,31,2823.347758394136,2823.347146518727,2825.0,2825.0,0.014778556555172975,0.015756986034343383,0.01930651405627663,0.01930651405627663,26494,89684,3.385068317354873,348100,730195,2.0976587187589772,0.2104956241956242,0.1913952380952381,0.909259937476728,1.548027019630284,0.020209538450787434,1.372074842453003
2018-08-01,2024-12-22 14:12:40.159257,13.187309110874118,13.149999618530273,30,37,2810.1001667790924,2810.0,2810.0,2810.0,0.01647522204496518,0.01703449336413022,0.019207472285389424,0.019207472285389424,49694,90566,1.8224735380528836,434464,929874,2.1402785961552624,0.19500523560209423,0.20460869109947644,1.0492471674810717,1.475455328824641,0.0373094923438444,1.595996379852295
2018-08-02,2024-12-22 14:12:41.537773,12.208557125321024,12.1899995803833,29,36,2827.6462829139796,2827.4951421540777,2830.0,2825.0,0.013985183967844303,0.014781036070179025,0.018811256148191385,0.018811256148191385,29684,61139,2.0596617706508558,342122,669407,1.9566324293673016,0.17992471337579619,0.19687159235668789,1.0941887229548948,1.4800489928589302,0.01855754493772288,1.3783090114593506
2018-08-03,2024-12-22 14:12:42.924439,11.646045482331457,11.640000343322754,28,35,2839.2488463614204,2839.098288675099,2840.0,2840.0,0.012610062011794224,0.013332891152150661,0.018910317541510353,0.018910317541510353,119424,162368,1.3595927116827438,360628,680644,1.8873853389087925,0.18117047496790759,0.19329409499358152,1.0669182990651291,1.470731859621597,0.006045139008703515,1.3864285945892334
2018-08-06,2024-12-22 14:12:44.304994,11.262588779069272,11.270000457763672,25,32,2849.5493713390692,2849.3488533568047,2850.0,2850.0,0.011506474874863408,0.01217872494737848,0.01910842560962332,0.01910842560962332,27622,71126,2.5749764680327276,379108,667475,1.760646042816295,0.16576818774445892,0.1916670143415906,1.1562352038079597,1.4351506813711639,0.007411678694399626,1.3803296089172363
2018-08-07,2024-12-22 14:12:45.915540,10.946916675062306,10.930000305175781,24,31,2858.9986275038445,2858.8980781458777,2860.0,2860.0,0.010772543577540589,0.011428772415046048,0.019504582885356676,0.019504582885356676,46532,71380,1.5339981088283332,368888,665721,1.804669710047494,0.14224936224489795,0.18272040816326532,1.2845077494877764,1.4618611412476072,0.016916369886525118,1.6103289127349854
2018-08-08,2024-12-22 14:12:47.292321,10.870756920564338,10.850000381469727,30,37,2854.248749156807,2854.0480650060613,2855.0,2855.0,0.01119537057088397,0.012390910095711288,0.019207472285389424,0.019207472285389424,77399,122367,1.580989418467939,476452,831285,1.7447402886334824,0.15150494736842107,0.18461136842105264,1.2185170954987052,1.43515999399031,0.02075653909461117,1.3765742778778076
2018-08-09,2024-12-22 14:12:48.657522,11.28674002740401,11.270000457763672,29,36,2852.946723258023,2852.7455818474687,2855.0,2855.0,0.011906531606157159,0.012860142314266309,0.019009374028492048,0.019009374028492048,56099,73635,1.3125902422503075,266423,479893,1.8012446372873212,0.1868686224489796,0.1749619897959184,0.936283403296816,1.4972766388034715,0.016739569640337848,1.3649945259094238
2018-08-10,2024-12-22 14:12:50.048447,13.181558957050404,13.15999984741211,28,35,2836.552409182987,2836.402689975987,2835.0,2835.0,0.01627530229547081,0.016836185274644633,0.01910842560962332,0.01910842560962332,30506,59517,1.950993247230053,240603,491057,2.0409429641359416,0.19436328626444158,0.1963002567394095,1.0099657219848228,1.5183598434056227,0.02155910963829477,1.3907055854797363
2018-08-13,2024-12-22 14:12:51.651533,14.839589991259256,14.779999732971191,25,32,2824.749648932322,2824.59929071263,2825.0,2825.0,0.02038499596642628,0.02101355803013615,0.019207472285389424,0.019207472285389424,18899,52137,2.7587173924546273,245057,482829,1.9702722223809155,0.2078305941845765,0.21334538558786348,1.0265350316921542,1.5241350665567428,0.059590258288064746,1.6028785705566406
2018-08-14,2024-12-22 14:12:53.023977,13.34731333431344,13.3100004196167,24,31,2840.250343124039,2840.1502620710166,2840.0,2840.0,0.016025275696883834,0.01698903483968274,0.019504582885356676,0.019504582885356676,13521,46192,3.4163153612898456,247894,483116,1.948881376717468,0.18842786259541985,0.20390737913486007,1.0821508896095522,1.4979518937765524,0.03731291469674147,1.37223219871521
2018-08-15,2024-12-22 14:12:54.404340,14.641003014738265,14.640000343322754,30,37,2820.901524249869,2821.9039299126143,2820.0,2820.0,0.020307691826296576,0.021070516582778195,0.019504582885356676,0.019504582885356676,203385,296000,1.4553678983209184,1582946,2507156,1.5838544081731152,0.24369749999999998,0.242932265625,0.9968599005939742,1.4536138844183815,0.001002671415511358,1.380143404006958
2018-08-16,2024-12-22 14:12:55.788527,13.483445824678459,13.449999809265137,29,36,2844.0985239237875,2845.050100016356,2845.0,2845.0,0.017061827790176988,0.01814355139534937,0.019504582885356676,0.019504582885356676,109069,186735,1.712081343003053,1480526,2279370,1.5395676941843641,0.20393656583629893,0.23391690391459075,1.147008154007836,1.4201921514323472,0.03344601541332182,1.3839757442474365
2018-08-17,2024-12-22 14:12:57.399899,12.660829453508752,12.640000343322754,28,35,2851.2519731241805,2852.2543580032466,2850.0,2850.0,0.014824420077026236,0.0160358054728147,0.019405550922770264,0.019405550922770264,210956,311377,1.4760281764917802,1511417,2341742,1.5493685726705468,0.2120422735346359,0.22719547069271756,1.07146309509649,1.425589685011101,0.02082911018599809,1.611171007156372
2018-08-20,2024-12-22 14:12:58.775035,12.513005829917564,12.489999771118164,25,32,2857.746840390897,2858.647606155127,2860.0,2860.0,0.013896725975330747,0.015130235015086715,0.019207472285389424,0.019207472285389424,80196,135237,1.686330989076762,1553119,2331685,1.5012919164597176,0.19301973094170402,0.22920547085201792,1.1874717145950366,1.3915055432325678,0.023006058799399653,1.3749237060546875
2018-08-21,2024-12-22 14:13:00.156316,12.936132873766889,12.859999656677246,24,31,2860.2002717098017,2861.2020752591075,2860.0,2860.0,0.014785076780994433,0.015993523320938494,0.01930651405627663,0.01930651405627663,201866,210922,1.0448614427392429,1586634,2398787,1.5118716729882253,0.2002918772563177,0.2276003610108303,1.1363434410251465,1.406988942374008,0.07613321708964271,1.3810594081878662
2018-08-22,2024-12-22 14:13:01.550689,12.313887505794243,12.25,30,37,2860.901503523244,2861.503086793538,2860.0,2860.0,0.014489039729775182,0.016303817713386265,0.019405550922770264,0.019405550922770264,150441,313983,2.08708397311903,1788668,2886325,1.6136728560023437,0.20959160246533126,0.22149391371340524,1.0567881112986994,1.3968036532765398,0.06388750579424318,1.394157886505127
2018-08-23,2024-12-22 14:13:03.149120,12.439086290037885,12.40999984741211,29,36,2857.896590826134,2858.296609608747,2860.0,2860.0,0.014350191379321038,0.016165832085560376,0.01930651405627663,0.01930651405627663,100476,156129,1.55389346709662,1687680,2793907,1.655472008911642,0.22713427812223205,0.23023339238263948,1.013644414599278,1.4020634348484715,0.029086442625775533,1.5982084274291992
2018-08-24,2024-12-22 14:13:04.530261,12.02875360988066,11.989999771118164,28,35,2876.802815339722,2877.254390464198,2875.0,2875.0,0.013169650832741854,0.015038793775420722,0.019405550922770264,0.019405550922770264,74485,180638,2.4251594280727664,1711251,2838594,1.6587829605358886,0.1872310553633218,0.23349489619377162,1.2470949103004032,1.3662772639088594,0.03875383876249572,1.3809304237365723
2018-08-27,2024-12-22 14:13:05.899504,12.1366595494384,12.15999984741211,25,32,2898.5479533032076,2898.8980192606714,2900.0,2900.0,0.012416407528409366,0.014481895591848608,0.019504582885356676,0.019504582885356676,218564,237992,1.0888892955839022,1737239,2862850,1.6479309985557542,0.19203704028021015,0.23456120840630473,1.221437323049999,1.3531655315217899,0.023340297973708957,1.3690357208251953
2018-08-28,2024-12-22 14:13:07.267169,12.503282933025641,12.5,24,31,2899.4492530979,2899.8497379289834,2900.0,2900.0,0.013217701077886373,0.015037240982373846,0.019504582885356676,0.019504582885356676,132320,160832,1.2154776299879082,1712551,2798226,1.6339519231836015,0.2313769713261649,0.22901998207885305,0.9898132072790025,1.382617106089008,0.0032829330256411993,1.3674466609954834
2018-08-29,2024-12-22 14:13:08.898016,12.246251774934718,12.25,30,37,2915.1502553325413,2915.8016631098812,2915.0,2915.0,0.014207748871745536,0.015164179437756392,0.019603609944520616,0.019603609944520616,185430,204703,1.1039367955562747,1846686,3000288,1.6246876837751518,0.22693273716951787,0.23293561430793158,1.026452230794403,1.3320299318875217,0.0037482250652818294,1.6306204795837402
2018-08-30,2024-12-22 14:13:10.273059,13.551726618173198,13.529999732971191,29,36,2902.5041210461063,2902.945848609324,2905.0,2905.0,0.01732609878081828,0.017751318725766914,0.019603609944520616,0.019603609944520616,69009,118365,1.7152110594270313,380376,779288,2.0487307295938755,0.21453457249070632,0.2102992565055762,0.9802581190716309,1.4096499529039672,0.02172688520200694,1.3748297691345215
2018-08-31,2024-12-22 14:13:11.654248,12.868886395530277,12.859999656677246,28,35,2905.951499574377,2906.5029269761317,2905.0,2905.0,0.015445999790230473,0.01618113194633857,0.019405550922770264,0.019405550922770264,31655,85929,2.7145474648554733,364593,788321,2.1621945566700402,0.19569863184079603,0.2135723880597015,1.0913330668220822,1.3975485337287237,0.008886738853030707,1.3807549476623535
2018-09-04,2024-12-22 14:13:13.025092,13.20327321647246,13.15999984741211,24,31,2898.9985996131113,2899.5992869396705,2900.0,2900.0,0.015938170901610024,0.016590689675495967,0.019900661706336174,0.019900661706336174,76498,123784,1.6181338074198017,356565,780204,2.1881115645113796,0.20695186781609196,0.21384166666666665,1.0332917935135397,1.4453240142639068,0.043273369060351285,1.370645523071289
2018-09-05,2024-12-22 14:13:14.644316,13.92259331331997,13.90999984741211,30,37,2889.5492223852593,2889.498944789118,2890.0,2890.0,0.018363657274872814,0.0192367831730564,0.019900661706336174,0.019900661706336174,78506,137725,1.7543245102285177,493622,1043294,2.113548423692623,0.22063470411233702,0.19922326980942828,0.9029552744702981,1.5402894902668627,0.01259346590786059,1.6190285682678223
2018-09-06,2024-12-22 14:13:16.010254,14.696781667370109,14.649999618530273,29,36,2880.100165675186,2880.1002035308093,2880.0,2880.0,0.020299226520488316,0.021261385995807573,0.019702632100748494,0.019702632100748494,18524,48815,2.635229971928309,239479,493201,2.059474943523232,0.21107587939698497,0.1942368090452261,0.9202226687394799,1.5634262950393758,0.04678204883983561,1.3657140731811523
2018-09-07,2024-12-22 14:13:17.385405,14.919994089563174,14.880000114440918,28,35,2876.101762952483,2876.102179341861,2875.0,2875.0,0.020781919905412075,0.02171017150429742,0.019702632100748494,0.019702632100748494,17253,54357,3.1505825073900193,244285,530579,2.1719671694946476,0.21627155388471178,0.19731002506265666,0.9123253683553642,1.6028001275297958,0.039993975122255776,1.3749644756317139
2018-09-10,2024-12-22 14:13:18.750121,14.189772174158174,14.15999984741211,25,32,2881.6023047971653,2881.60291035637,2880.0,2880.0,0.018330418495823512,0.019311207930698213,0.019702632100748494,0.019702632100748494,28358,59415,2.0951759644544747,242088,543981,2.247038267076435,0.19864201257861633,0.20128603773584905,1.0133105032662026,1.5228953195904904,0.029772326746064337,1.364525318145752
2018-09-11,2024-12-22 14:13:20.119622,13.243848843245424,13.220000267028809,24,31,2891.0514850469995,2891.1520704646173,2890.0,2890.0,0.015466631114281124,0.01676741484985126,0.020098671706002862,0.020098671706002862,56630,101638,1.7947730884690094,247299,550000,2.2240284028645485,0.17991147540983607,0.1957953341740227,1.0882870796762876,1.5256771139017737,0.02384857621661496,1.3693041801452637
2018-09-12,2024-12-22 14:13:21.739423,13.162630914383596,13.140000343322754,30,37,2889.8998263362673,2890.601272559449,2890.0,2890.0,0.016413617613627165,0.017688895954311258,0.0199996691566667,0.0199996691566667,45007,102652,2.2808007643255492,675352,1448852,2.1453286582404436,0.18788325688073396,0.22968868501529052,1.2225074699503116,1.407335838178594,0.02263057106084254,1.6196091175079346
2018-09-13,2024-12-22 14:13:23.131738,12.40587832057554,12.369999885559082,29,36,2906.602690800093,2907.4049584578197,2905.0,2905.0,0.014356555546655537,0.015674759320853913,0.0199996691566667,0.0199996691566667,60714,185256,3.0512896531277796,597466,1207498,2.0210321591521527,0.2228390652557319,0.2178380070546737,0.9775575337505614,1.47432123117596,0.03587843501645871,1.3920893669128418
2018-09-14,2024-12-22 14:13:24.530381,12.05395318241075,12.069999694824219,28,35,2908.0968936411614,2909.0480941661813,2910.0,2910.0,0.013254126655872719,0.014908639906275471,0.020098671706002862,0.020098671706002862,56596,114862,2.029507385680967,614750,1333523,2.1692118747458315,0.19337772925764193,0.22589982532751093,1.168179118633351,1.4182939505584875,0.016046512413469216,1.3984436988830566
2018-09-17,2024-12-22 14:13:25.931075,13.675889505435876,13.680000305175781,25,32,2892.5036736868196,2893.3970549942924,2895.0,2895.0,0.017160629770744895,0.018040546622820126,0.020098671706002862,0.020098671706002862,64328,104754,1.6284355179704018,628078,1351243,2.151393616716395,0.2295878546099291,0.23127597517730492,1.0073528304458612,1.4679165048507206,0.0041107997399052465,1.4004955291748047
2018-09-18,2024-12-22 14:13:27.541914,12.755284711845013,12.789999961853027,24,31,2908.3977036101887,2909.298731691138,2910.0,2910.0,0.014517451074074391,0.01566059664111568,0.020395649952892274,0.020395649952892274,65232,143900,2.2059725288202108,652437,1357253,2.0802820808752416,0.23976148582600196,0.22781143695014663,0.9501585968460021,1.4677229215220704,0.034715250008014564,1.6106469631195068
2018-09-19,2024-12-22 14:13:28.922933,11.78812137864353,11.75,30,37,2912.103651547992,2913.4466799736465,2910.0,2915.0,0.013278176517464563,0.014381088565844786,0.02019766935482919,0.02019766935482919,64965,282644,4.350711921804049,728729,1482233,2.0339975491575055,0.20126365187713308,0.22108728668941982,1.098495851721843,1.3996061179325474,0.03812137864352927,1.380690574645996
2018-09-20,2024-12-22 14:13:30.301273,11.903782182929268,11.800000190734863,29,36,2936.5526325414003,2937.8455140262627,2935.0,2940.0,0.013278102220629705,0.014137960004475503,0.02019766935482919,0.02019766935482919,72080,135942,1.8859877913429524,637095,1311733,2.0589284172690103,0.22701278493557978,0.22311992071357778,0.9828517842151194,1.3998639883369906,0.10378199219440454,1.3781285285949707
2018-09-21,2024-12-22 14:13:31.676210,11.658937859246187,11.680000305175781,28,35,2931.1518905363655,2932.40492234831,2930.0,2930.0,0.012647364051643059,0.013577024226553528,0.020395649952892274,0.020395649952892274,125805,196845,1.5646834386550614,661452,1369722,2.070780646214691,0.24071310344827587,0.21113615763546797,0.8771278115353477,1.4491457372573588,0.021062445929594276,1.3747444152832031
